video_id,author,comment,published_at
8T2nmwUAgxY,@suhonomas7946,"Ujung pangkal...kenaikan PPN 12 %....Indonesia ini "" defisit APBN....pejabat ngomong ngalor ngidul ......gak udah menggurui masyarakat.",3 hari yang lalu
8T2nmwUAgxY,@Kevinhotelbooking,Gaji pejabat jadi beban Rakyat,3 hari yang lalu
8T2nmwUAgxY,@samsunghriduladhasamsung5074,"Lngsung aja pointnya Tolak kenaikan PAJAK..rakyat indonesia tdk semuanya pengusaha, lbh bnyak rakyat indonesia yg miskin..pikirkan rakyat miskin jgn di tmbah lg sm pemerintsh lbh di miskinkan
Tolak PPN..12%",3 hari yang lalu
8T2nmwUAgxY,@malifcandramata198,"Beberapa kegagalan Pemerintahan Presiden Jokowi terkait bidang ekonomi :
1. Negara banyak utang (untuk membayar bunga utang saja sekitar 400 T/tahun)
2. Penggunaan biaya boros dan mubazir karena kurang dalam strategi dan perencanaan
3. Harga sembako naik, padahal daya beli masyarakat lemah
4. Harga BBM dan listrik naik, padahal daya beli masyarakat rendah
5. Pajak PPn yg sebelumnya 10% naik menjadi 11%. Ini menandakan suatu kemunduran yg tragis dibidang ekonomi.
6. Th.2014 Presiden SBY mewariskan utang sekitar 2600 T. Rasio utang terhadap PDB 26.5 %. Dan kemudian Th.2024 Presiden Jokowi mewariskan utang sekitar 8500 T. Rasio utang terhadap PDB 38.6%.
7. Karena jumlah utang yg menggunung, maka Pemerintahan Presiden Prabowo merencanakan akan menaikkan PPn jadi 12%. 
----------------------------------------
Catatan :
Negara Republik Indonesia ini ibarat Pesawat Jumbo Jet Boeing 747. Untuk itu, janganlah kita suruh Sopir Bajaj untuk menerbangkannya, sangat berbahaya. Itulah yg telah terjadi selama 10 th pada Pemerintahan sebelumnya.",3 hari yang lalu
8T2nmwUAgxY,@wirasyakira9193,Parkis gratis aja. Manusia pemalas dan pemalak dari parkiran.,3 hari yang lalu
8T2nmwUAgxY,@DedeIsmail-iq1fh,Akhirnya untuk makan siang gratis yg dikorbankan semua rakyat dngn malambungnya kenaikan pajak. RW 58 ini emng beda sok kaya pdhl kere sm2 ngeluh soal kenaikan pajak..,3 hari yang lalu
8T2nmwUAgxY,@basukiwibowo6196,"Naik ppn itu hrs dilakukan dgn tujuan makan gratis .
Terutama agat DAUN KELOR laku.",3 hari yang lalu
8T2nmwUAgxY,@basukiwibowo6196,"Sebaiknya ppn naik 100% soalnya indo sdh mjd neg maju .
Mantap ...👍",3 hari yang lalu
8T2nmwUAgxY,@gopid626,"Rakyat tdk butuh makan siang gratis, tapi pendidikan dan kesehatan gratis. Serta lapangan pekerjaan mudah.",3 hari yang lalu
8T2nmwUAgxY,@achmadrizky1371,"Oke gas, oke gas, 

Jogetin aja",3 hari yang lalu
8T2nmwUAgxY,@mcvincent5230,Ngk usah di paksa makan gratis..yg ujung ujung nya dari kantong rakyat jg yg di peras,3 hari yang lalu
8T2nmwUAgxY,@nasidoedi6730,ngasih makan anak murid di ributkan oemikir kolot,3 hari yang lalu
8T2nmwUAgxY,@nasidoedi6730,"ngasih Makan anak  sekolah aja di orotes, klu berani protes koruptor tu",3 hari yang lalu
8T2nmwUAgxY,@Zainal-z1f,Kol masih belum ada ya berita yg bikin masyarakat bahagia,3 hari yang lalu
8T2nmwUAgxY,@Ann-q4e,"Harga harga sudah naik semua dr tgl. 20 Desember... Mulai dr minyak, beras, dll katanya hanya barang mewah tapi kenyataannya semua naik.... Pemerintah bohong semua",3 hari yang lalu
8T2nmwUAgxY,@KecikEcik,"Hadehh, belajar lagi soal stunting. Makan siang gratis itu untuk memerangi stunting, stunting itu ngaruh kepada kualitas intelegensi seseorang. Pendidikan kita gak buruk2 amat kualitasnya cuma perilaku oknum yang koruptif aja yang merusak citra pendidikan",3 hari yang lalu
8T2nmwUAgxY,@jasabongkardanbelibangunan6165,​ @KecikEcik  Stunting pendidikan lebih tinggi angkanya...hehehe,3 hari yang lalu
8T2nmwUAgxY,@JirenOfficial,"​ @KecikEcik Stunting lu kata..yang bisa menikmati makan siang gratis hanya anak sekolah..terus nasib anak yang gak sekolah bagaimana,,Udah terima bansos belum...ingat makan siang gratis hampir 90% tidak bisa di pertanggung jawabkan atau pelaporannya",3 hari yang lalu
8T2nmwUAgxY,@asininth2929,Kalau rakyat menjadi terpelajar nanti susah dibohongi. Kl bodoh kan di jogetin saja sudah senang.,2 hari yang lalu
8T2nmwUAgxY,@PikoMulyono, @KecikEcik   Makan siang gratis cuman jadi tai ..  yg bner otak yg dikasi mkn sehat dan  dikasi moral yg benar itu yg penting !!,2 hari yang lalu
8T2nmwUAgxY,@Greyfeeshback,​ @KecikEcik stunting tuh kan hasil dari anak 5 tahun kebawah kurang gizi....  artinya  mereka belum masuk usia sekolah. program posyandu doonk sama susu balita gratis harusnya.. anggarannya juga gak segede makan siang gratis.,2 hari yang lalu
8T2nmwUAgxY,@abuwildan-g4e,"​ @KecikEcik bahlul, kamu tau gak apa itu stanting. Pahami dulu baru ngebacot.",2 hari yang lalu
8T2nmwUAgxY,@SetiawanSetiawan-vs6ob,Merusak usaha kantin sekolah 😊😊😊,2 hari yang lalu
8T2nmwUAgxY,@RajaKing-hm7ct,"betul, mitra pengadaan bisa dipilih dari kalangan pejabat sendiri",2 hari yang lalu
8T2nmwUAgxY,@Cielheart,"​@KecikEcik itu se klo yg ngelola duitnya amanah, lha klo yg nyediain makan bergisinya agak-agak, g yakin makanannya bakal se sehat yg kita pikir",2 hari yang lalu
8T2nmwUAgxY,@VikyWicaksono-z9v,"​ @KecikEcik  dulu pahlawan kita, pak karno, ki hajar dewantoro, pak hatta, jend soedirman juga stunting waktu kecil, gedenya malah hebat tuh!!!",2 hari yang lalu
8T2nmwUAgxY,@mooringland2646,​ @KecikEcik Makan siang doang mana bisa soal stunting.. stunting mah kasih aja asam sulfat.. kata wapres😂,2 hari yang lalu
8T2nmwUAgxY,@nurfahmi4383,​ @KecikEcik lah makan gratis yakin bisa merangin stunting??? Stunting juga banyak yg dari kalangan orang kaya looooh....,2 hari yang lalu
8T2nmwUAgxY,@fazrizen2167,"Orang tua pd senang anaknya dpt makan gratis, tak lama mereka jg yg diperas melalui PPN, kasihan SDM rendah mudah sekali ditipu",2 hari yang lalu
8T2nmwUAgxY,@dwipaartofficial172,padahal 11% itu sudah tinggi..,2 hari yang lalu
8T2nmwUAgxY,@Aji22-l7i,Setuju sekali banyak kegagalan Jokowi terkesan gagah gagahan telah mencapai ini lah itu lah tapi tidakemikiran kestabilan ekonomi dan terlalu banyak hutang negara demi ambisinya menjadikan Indonesia emas 2045 dengan membangun ikn menggunakan APBN dan berhutang akhirnya rakyatlah yg merasakan kenaikan PPN 12% berdampak pada rakyat kecil 😂,2 hari yang lalu
8T2nmwUAgxY,@tzuka70,"Sopir Bajaj itu gambaran sopir yg jago kalau di JakPus. Ini kayaknya sopir odong-odong, penumpangnya anak-anak dan emak-emak Jamet, yg penting senang dengar telolet...telolet.",2 hari yang lalu (diedit)
8T2nmwUAgxY,@ricarouwa,Dan pemerintah sekarang menambah lagi bebannya......jadi yg salah bukan pemerintah yg lalu tapi sekarang,2 hari yang lalu
8T2nmwUAgxY,@DySupra,Pungli tetap menjadi tradisi...  Itu merupakan salah satu tindakan korupsi tingkat dasar ga bisa diberantas.. Kalau saja undang undang pungli itu kuat dilaksanakan dgn benar efeknya bisa memangkas biaya produksi..  Rupiah bisa menguat ya bro..,2 hari yang lalu
8T2nmwUAgxY,@harsoyosaputro1304,"Wah mantap mas bro,, saya yakin ijasah sampean asli😂",2 hari yang lalu
8T2nmwUAgxY,@rowendongoran,Tapi 80% puas katanya bos...ini pula yg bikin saya gagal faham.😂😂😂,2 hari yang lalu
8T2nmwUAgxY,@DeskyAmaluddin,Semua karena mulyono,2 hari yang lalu
8T2nmwUAgxY,@AndINugroho-hh8kt,"mulyono smoga di bayar tunai ud bikin rakyat sengsara.. tolong live acara di tv,  klo mulyono skaratul maut.. pgn liat bgt..",2 hari yang lalu
8T2nmwUAgxY,@balibudaya447,Udah sekelas soper bajae buta tuli budeg lagi ngak pekaaa .karena demi makan siang gratis saya sekuarga terdampak bisa ngak makan makan saya niii,2 hari yang lalu
8T2nmwUAgxY,@KisotKis-uk9lo,​ @ricarouwa btul,2 hari yang lalu
8T2nmwUAgxY,@coachseagate6476,"yg bodoh itu masyarakatnya, pilih orang salah jd presiden gara-2 pencitraan",1 hari yang lalu
8T2nmwUAgxY,@Bonsai-q4f,"Prabowo suksesor Jokowi akan melanjutkan kegagalan Jokowi yg anda maksud, ini kata Prabowo.",1 hari yang lalu (diedit)
8T2nmwUAgxY,@purnawati6273,Kan yang sekarang melanjutkan yang kemarin  😭,1 hari yang lalu
8T2nmwUAgxY,@paijo640,"Jaman SBY,,berapa panjang tol yang di bangun,,,
Kamu tau dampak positif dari pembangunan tol cuk,,,
Apa lo kayak katak dalam tempurung🫵🫵🫵",1 hari yang lalu
8T2nmwUAgxY,@paijo640,"Masalah terbesar pemerintahan prabowo,,ialah program bodoh,,,ya itu makan siang gratis 😅😅😅😅😅
Dampaknya ke mana² akibatnya semakin besar eksploitasi tambang😢😢😢😢",1 hari yang lalu
8T2nmwUAgxY,@japai362,Fans Fanatiknya mana mengerti soal begini 🤭bng,1 hari yang lalu
8T2nmwUAgxY,@Waton_Mangap,Cuma kenapa Mulyono bisa memimpin sampai 2 periode ? Apakah pemujanya sudah buta dan tuli atau punya IQ 200 sekolah ?,1 hari yang lalu
8T2nmwUAgxY,@NasibSagala-xt5uy,"Penerima bansos fiktif 52 jt 
Uang nya siapa yang mengambil ya?
IKN dana investasi asing...
Fiktif juga...
Mobil Esemka fiktif juga...
11ribu triliun uang koruptor ada di Swiss fiktif juga....
Revolusi mental fiktif juga...
Ijazah Muliono diduga fiktif juga...
Dinasti raja Jawa memang sangat keren...",1 hari yang lalu
8T2nmwUAgxY,@Jack_peterson-zs6br,Ini bener anda.,17 jam yang lalu
8T2nmwUAgxY,@迪亨,"Sopir bajaj yg km mksd itu bapak mu kah?😅😅😅congor mu bs ngomong apapun,klo cm menilai dr congor siapapun bs.congor itu bebas mau ngomong apapun😅😅😅",16 jam yang lalu
8T2nmwUAgxY,@budisuprapto512,"8. Buat bangun IKN masih perlu ratusan T lagi, bikin gedung2 kementerian lembaga di IKN, mindahin pegawai, manfaat buat rakyat nol besar",13 jam yang lalu
8T2nmwUAgxY,@wuryaningsih-q2i,"Ni pasti org cerdas, gak asal2 an pilih pemimpin",3 jam yang lalu
8T2nmwUAgxY,@SetiawanSetiawan-vs6ob,Betuuuuul orang tua bisa memberikan makanan bergizi jika kesempatan berusaha di permudah 😊😊,2 hari yang lalu
8T2nmwUAgxY,@delgadopuz, @SetiawanSetiawan-vs6ob  tolak makan siang gratis,2 hari yang lalu
8T2nmwUAgxY,@ebikumis4516,Lah 58 persen setuju gitu kok 😂😂😂,2 hari yang lalu
8T2nmwUAgxY,@taatpribadi112,​ @ebikumis4516 58% omon omon😄😄,2 hari yang lalu
8T2nmwUAgxY,@isnaalia7297,​ @ebikumis4516 jogetin aja oke gas oke gas,2 hari yang lalu
8T2nmwUAgxY,@antokuncruttchanel5045,"Pdhal kalau kepala keluarga kerja dngn layak, pasti anak2nya dpt terjamin gizinya, g perlu repot2 ad makan siang gratis​ @ebikumis4516 ",2 hari yang lalu
8T2nmwUAgxY,@putraofficial-d7q,jangka panjang itu..makan siang gratis boleh..tp jgn ambil dari rakyat..gaji dan tunjangan dan proyek gak jelas dihemat dulu..pangkas..menteri rampingin..influencer kurangim..buat subsidi ke rakyat,2 hari yang lalu
8T2nmwUAgxY,@mawarmawar373,Gh gampang omong gampang,2 hari yang lalu
8T2nmwUAgxY,@fazrizen2167,"Makan gratis utk anak sekolah tp ujungnya orang tua mereka juga yg diperas melalui PPN, sama aja bodong, itu hanya kadalin para SDM rendah",2 hari yang lalu
8T2nmwUAgxY,@muhammadfikri3731,"Siang kenyang, malam kgk makan",2 hari yang lalu
8T2nmwUAgxY,@hapebaru6462,"ini nama'nya progam omon2😂 
pemerintah memberi (makan kenyang gratis), tp pemerintah meminta bagian'nya kembali (ppn 12% dll) 
ini mah sama aja kek bo'ong😂",2 hari yang lalu
8T2nmwUAgxY,@PoncoMujianto,Komen yg sangat cerdas,2 hari yang lalu
8T2nmwUAgxY,@PoncoMujianto,Komen yg sangat cerdas,2 hari yang lalu
8T2nmwUAgxY,@ridhoyuki8630," @gopid626  dan tolong jangan jadikan rakyat kecil seperti saya dijadikan tikus percobaan oleh dokter spesialis bedah di salah 1 kota di jawa tengah mentang2 saya pake BPJS!..
saya pake BPJS juga bayar gak gratis,, mau saya bayarnya murah ke BPJS tiap bulan juga saya tetap bayar dan itu bukan urusan nya dokter!!
tolong cabut izin praktek dokter yang suka Malpraktek!",2 hari yang lalu
8T2nmwUAgxY,@Alvaro-ev5cb,setuju broo.,2 hari yang lalu
8T2nmwUAgxY,@stevendaniel8466,58℅ dah setuju.. Y mw ndak mw y ikut,2 hari yang lalu
8T2nmwUAgxY,@harsoyosaputro1304,"Betul bro,, contoh saja,, pendidikan/kesihatan di brunei murah,, ndak perlu makan gratis, masalah makan itu selera, gratis kalau gak selera?",2 hari yang lalu
8T2nmwUAgxY,@notredame6847,Memangnya membela rakyat manaaa ??,2 hari yang lalu
8T2nmwUAgxY,@AI-FILEM,"Sabar, kita jogetin saja yuk",2 hari yang lalu (diedit)
8T2nmwUAgxY,@Priyadi957,Betul,2 hari yang lalu
8T2nmwUAgxY,@FaisalAja-b8r,"Ga butuh bang rakyat butuhnya makan gratis 🤣😁 meski pajak mencekik mereka 😂😂
Buktinya makan gratis menang.😂😂",2 hari yang lalu
8T2nmwUAgxY,@aprizalzazilih2280,"​ @fazrizen2167 Walaupun ppn ngak naik ngak ada makan gratis, semua barang tetap naik bro karna upah naik",2 hari yang lalu
8T2nmwUAgxY,@mulyanto1832,Mau bikin makan gratis tapi pajak naik terus..sama juga kita yang ngasi makan anak sendiri..ujung2nya nanti kya dlu DP nol % 😂😂,2 hari yang lalu
8T2nmwUAgxY,@cargiewinata1963,"Kenaikan PPN bukannya barang mewah , kalo memang pemerintah Bohong y kita tanya lagi nanti ini kan Belomm jelas",2 hari yang lalu
8T2nmwUAgxY,@fazrizen2167,"@aprizalzazilih2280 Makanya sdh tahu harga barang tetap naik jgn diperparah dgn kenaikan PPN pula, sedangkan kondisi saat ini daya beli menurun, dimana otaknya yg buat kebijakan dan yg mendukungnya?",1 hari yang lalu
8T2nmwUAgxY,@fazrizen2167," @cargiewinata1963  Sdh jelas utk seluruh barang, awalnya dikatakan utk barang mewah agar reaksi masyarakat tdk berlebihan, itu cuma begoin saja krn utk barang mewah sdh ada PPN khusus barang mewah yg biasa disebut PPN BM.

Direktur Penyuluhan, Pelayanan, dan Hubungan Masyarakat DJP Kemenkeu Dwi Astuti dalam rilis resmi:
""Kenaikan tarif PPN dari 11 persen menjadi 12 persen berlaku untuk seluruh barang dan jasa yang selama ini dikenakan tarif 11 persen,""
(Berita CNN Indonesia ""PPN 12 Persen Ternyata Tak Cuma Menyasar Barang Mewah"")",1 hari yang lalu
8T2nmwUAgxY,@cargiewinata1963," @fazrizen2167  urusan sandang pangan papan lebih penting, tapi pangan yg lebih penting",1 hari yang lalu
8T2nmwUAgxY,@fazrizen2167," @cargiewinata1963  Ya gpp urusan pangan mau adakan makan siang gratis yg penting jgn berdampak pada kenaikan PPN, produk pangan juga masuk objek barang kena PPN",1 hari yang lalu
8T2nmwUAgxY,@utomopribadi-u5k,"ya bgtu lha...akibat asal bikin janji..mau mundur malu maju ""rakyat"" tertekan.
miris ya inilha definisi ""omon omon"" kah",1 hari yang lalu
8T2nmwUAgxY,@imamirawan8153,"Sepaham bosku,nak km makan ini aj dlu nanti siang kan. Ad makan gratis dari sekolah mu,tau tau ada kendala,gak usah muluk muluk kita prasmanan aj pesen ketring kadang molor sampe nya,dan bisa di olah olah para koruptor,contoh nya aj SDH aj berita murid diwajibkan membeli tempat nasi 60k dan hrus 2😂 akalnya banyak dimana ad pulang dsitu kita goyang",1 hari yang lalu
8T2nmwUAgxY,@imamirawan8153,"​ @fazrizen2167 mustahil buang buang anggaran,bagus anggarannya buat buka lahan kosong buat persawahan dan dipegang penuh untuk pertanian,dan gaji para petani untuk ikut program,pemerintah pun ikut andil buka lapangan kerja,

Nanti petani petani kasihan harga beras nya murah donk?
Jawabannya petani jgn tanam padi lg,sebagian aj sebagian tanam yg lain,bibit yg punya pemerintah pupuk jg disubsidi ngapain bagus di olah pegang lgsung aj semua Ama pemerintah",1 hari yang lalu
8T2nmwUAgxY,@suriachen2191,"Iya laah bikin aturan seenaknya, pengusaha ga dilibatkan akibatnya barang semua naik sektor ekonomi remuk walaah",3 hari yang lalu
8T2nmwUAgxY,@agusboypetualang4556,Mau negara ini maju gaj perlu makan gertis cukup sah kan aja uud permpsan aset jika gak ada korupsi pasti rakyat sejatra jgan hanya omong2 aja gebacakn teori,3 hari yang lalu
8T2nmwUAgxY,@zekinurjaman8774,"Gelar besar otak kecil semua aparatur negara sekarang, gara gara 10th p Mulyono jadi raja, PPN 12% berapa sih untung nya pemerintah dalam setahun  (paling 50T), sedang kerugian negara semua sektor lumpuh bahkan PHK karyawan akan tambah banyak (kerugian bisa sampai 49T) ,,, ckckck.",3 hari yang lalu
8T2nmwUAgxY,@thomassanjaya3585,makan gratis juga hanya beberapa sekolah yg gak jelas dimana ? basi lah hanya perlu tambahan uang untuk di korupsi aja,3 hari yang lalu
8T2nmwUAgxY,@rellyyy5198,"Pok ame ame belalang kupu kupu
Siang anak makan gratis, klo malam bingung makan apa",3 hari yang lalu
8T2nmwUAgxY,@10_G,"Naik 12% itu bukan masalah besar justru itu pelajaran sekolah TK,pajak itu pungsinya untuk perataan kekayaan,jadi wajar lah kalo org2 kaya itu tdk setuju,kenapa,karena org kaya di pajak gak dapat bansos ,dan org miskin di pajak tapi di kasi bansos lagi,ya itu pungsi pajak,pemerataan kekayaan",3 hari yang lalu
8T2nmwUAgxY,@jejaktapakkaki2116,58% TERBIUS KAMPANYE PROGRAM GRATISAN DAN SEMBAKO.,3 hari yang lalu
8T2nmwUAgxY,@raskatyanto2877,Makan gratis . Ga usah ya. Pilih ga naik PPN  aja. Itu akan lebih berat ke kami rakyat kecil.,3 hari yang lalu
8T2nmwUAgxY,@mangasimarpaung978,"Pemerintah Indonesia hanya bs menjadi beban bagi negara ini. 
Ekonomi. Krisis malah PPN di naikkan agar sektor produksi makin mati, kalau pemerintah yang sehat malah menurunkan PPN agar sektor produksi bergairah berproduksi, sehingga lapangan pekerjaan bergairah. 
Pemerintah sangat berprestasi dlm peningkatan korupsi dan hasilnya NKRI menjadi salah satu negara termiskin di Dunia.",3 hari yang lalu
8T2nmwUAgxY,@mavellasico1378,Makan gratis sudah cukup dicover dari kasus korupsinya harvey muis yg 300trilyun,3 hari yang lalu
8T2nmwUAgxY,@Inlander24,Bapak2 ini banyak ngomongnya !!!! Berkicau gak ada efeknya 😂😂😂😂😂😂,3 hari yang lalu
8T2nmwUAgxY,@unknownpeople8422,program halu,3 hari yang lalu
8T2nmwUAgxY,@PepPew-f9j,"makan gratis  bukan mencerdaskan, tapi, membodohi,..rakyat,...",3 hari yang lalu
8T2nmwUAgxY,@syarifcunong6240,Itulah klo asal janji tpi tidak diperhitungkan dri mna anggaran nya,3 hari yang lalu
8T2nmwUAgxY,@alvionitalee1307,makan siang  gratis itu cm pencitraan  barter  ppn .,3 hari yang lalu
8T2nmwUAgxY,@IdrisDarno,"Gara2 bikin program  yg gk masuk akal skrng pusing sendiri korupsi dimaafkanlah, PPN dinaikanlah eh malah jumlah kursi mentri ditambah",3 hari yang lalu
8T2nmwUAgxY,@siswowidyawardhana4838,"Makan gratis memaksakan keuangan negara, jangan sampai sampai makan gratis membebani masyarakat dengan menaikan tarif tarif, batalkan sj makan gratis",3 hari yang lalu
8T2nmwUAgxY,@tasyaachanx2602,"Makan cuma nyampe tenggorokan..
Kalo pendidikan.sampe Akir hayat dapet ilmunya..apa lagi pendidikan gratis ...
Makan gratis itu  cuma buat seketika 😁😁😁😁😁😁,sesudah itu lapar lagi...BELIIIIIIIIIII.. 🤣🤣🤣🤣",3 hari yang lalu
8T2nmwUAgxY,@suyatmanb-oby1412,Untuk barang mewah!! 😂😂😂,3 hari yang lalu
8T2nmwUAgxY,@purwantohadi2668,"Harusnya DPR itu berdebat dg pemerintah. Ingat. Kalian itu perwakilan rakyat bukan perwakilan pemerintahan. Saya selalu berfikir orang"" DPR tidak boleh berasal dari partai politik. Karena kalo berasal dari parpol maka kebijakan yg dilakukan hanya selalu untuk kepentingan parpol dan juga pemerintah. Mereka tidak benar"" mewakili rakyat karena mereka berpikir saya bukan rakyat Saya adalah bagian dari pemerintahan.",3 hari yang lalu
8T2nmwUAgxY,@DedeIsmail-iq1fh,Kelakuan RW 58 tuh.  Sok kaya tp ngeluh jg kl pajak naikk.. 😂,3 hari yang lalu
8T2nmwUAgxY,@DedeIsmail-iq1fh,"Ok gass,,  ok gass 😂",3 hari yang lalu
8T2nmwUAgxY,@delgadopuz,betul hanya pemborosan apbn saja,2 hari yang lalu
8T2nmwUAgxY,@LotritaFrans,"Kirain dapat makan gratis, ya buntut2nya rakyat yang bayar",2 hari yang lalu
8T2nmwUAgxY,@ahmadharitsfm9999,"Gini loh mk aja bisa dirubah masak, ppn aja gabisa. kan bisa lewat perpres untuk dibatalkan. oh iya kan menterinya gemuk nanti makan apa chuakzz",2 hari yang lalu
8T2nmwUAgxY,@ttgg7,Sama saja mkn gratis tp malah pd naik 😔😔menjerit tak ada suara,2 hari yang lalu
8T2nmwUAgxY,@Ksm786-u1e,Sangat setuju' makan siang di rumah dewe dewe saja,2 hari yang lalu
8T2nmwUAgxY,@AI-FILEM,Jogetin aja yuk,2 hari yang lalu
8T2nmwUAgxY,@imamirawan8153,"Inti nya beras murah, buka lahan seluas luasnya buat swasembada beras,pemerintah tinggal gaji petani nya,pupuk,bibit pemerintah yg punya,klo gagal panen patani binggung dah rugi ngutang dikoperasi Lom lg ngadepin tengkulak,klo pemerintah gagal panen tanam lagi",1 hari yang lalu
8T2nmwUAgxY,@kunircaplak7622,Semua mentri di perbanyak ujung ujung nya naikin pajak buat gaji menteri,22 jam yang lalu
8T2nmwUAgxY,@masbro6681,RT 58 pikirannya ndak nyampe kesono,3 hari yang lalu
8T2nmwUAgxY,@tasyaachanx2602,@masbro6681  🤣🤣🤣🤣🤣.. terlalu kebanyakan RT nya..jadi pak lurah mumet 😅😅😅😅,3 hari yang lalu
8T2nmwUAgxY,@DwiBowo-d2o,😂😂😂😂,2 hari yang lalu
8T2nmwUAgxY,@BladeZx_GAn,"Bener, ngapain ada maksi gratis rang udh 8th ini anak2 gue sekolah jg tiap hr gue bekelin snack sm maksinya homemade...yg penting lapangn kerja dibanyakin biar kepala rumtang bs nafkahin istri&anak2ny untuk masak/beli makanan yg bergizi",2 hari yang lalu
8T2nmwUAgxY,@tasyaachanx2602," @BladeZx_GAn  👍👍👍
Mantul bossQ",2 hari yang lalu
8T2nmwUAgxY,@ttgg7,🤣🤣🤣🤣,2 hari yang lalu
8T2nmwUAgxY,@nurkotib,"ITU MENURUT TASYA, KLO MENURUT QOUM 58 % ""MAKAN BERGIZI GRATIS"" BISA MEMBUAT ANAK-ANAK CERDAS N PINTER PLUS KUAT.. !!!!",2 hari yang lalu
8T2nmwUAgxY,@tasyaachanx2602,"@nurkotib  om kotip..cuma seketika..kuat seketika..habis kenyang timbulah ngambang..malas,.mata ngantuk 🤣🤣🤣🤣
Cerdas pun sesaat itu aja..sesudah makan gratis.bleg lagi..sebab ingatan ke makan gratis Muluuu.. 🤣🤣🤣..gimana mau cerdas kalo ingatan kemakan. Makan..apa lgi makan gratis . 😅😅😅😅😅",2 hari yang lalu
8T2nmwUAgxY,@antianto9354,​ @nurkotib Plus pakai daun keloor karena ga mampu di tambahin susu...😅😅,1 hari yang lalu
8T2nmwUAgxY,@imamirawan8153,"​ @BladeZx_GAn  1 lg bang beras murah,gaji para petani untuk berkerja dilahan pemerintah khususnya swasembada beras,lahan yg drumah tanamin aj sebagian untuk yg lain cabe/kol/bawang/sayuran 

Mubazir anggaran besar tapi cuma untuk kenyang sesaat.
Tujuan progam nya dah bagus tapi terlalu memaksakan
Vietnam aj bisa menghasilkan beras berlimpah",1 hari yang lalu
8T2nmwUAgxY,@DedeIsmail-iq1fh,Faktanya semua dr barang pokok apalagi barang mewah jg kena kenaikan pajak.. Taikk emng 😂,3 hari yang lalu
8T2nmwUAgxY,@Afriantoo,dikira orang2 ga beli beras bermerk,2 hari yang lalu
8T2nmwUAgxY,@DedeIsmail-iq1fh,Selama ini kan DPR jd wakil/marketing pemerintah bt jual program ke rakyat. Bubarkan aja DPR bnyak mudharatnya,3 hari yang lalu
8T2nmwUAgxY,@purwantohadi2668,@DedeIsmail-iq1fh  benar sekali. Sekalian kita gk perlu wakil kalau hanya buat SPG in program pemerintah,3 hari yang lalu
8T2nmwUAgxY,@musiclover5183,"Satu2nya partai di dpr yang diluar pemerintahan cuma PDIP, bagaimana mungkin mrk akan berdebat dengan pemerintah, tp PDIP pun di musuhi oleh rakyat😂😂",2 hari yang lalu
8T2nmwUAgxY,@purwantohadi2668,@musiclover5183  seharusnya mau mereka dalam koalisi pemerintahan mau oposisi seharusnya mereka sadar akan tugasnya. Mereka itu perwakilan rakyat bukan perwakilan Pemerintah,2 hari yang lalu
8T2nmwUAgxY,@musiclover5183," @purwantohadi2668  itu secara teori, tp praktik tidak seperti itu, kue kekuasaan terlalu enak untuk diabaikan",2 hari yang lalu
8T2nmwUAgxY,@rydelravaran,"​ @purwantohadi2668 SPG pemerintah.. 
Boleh juga 🗿",2 hari yang lalu
8T2nmwUAgxY,@srisurati1355,Makan gtatis cuma bikin ngantuk . Mending sekolah gtatis . Tanpa embel2 byr ini itu .... 😢 ..,3 hari yang lalu
8T2nmwUAgxY,@tenjobertani3347,"hartarto omon2....mulai pusing mau hambur2kan uang,  duit nggak ada makan gratis ...koclok....akhirnya rakyat yang ditekan bayar pajak dan pungutan.....lebih baik tuh urus kasus dikejaksaan",3 hari yang lalu (diedit)
8T2nmwUAgxY,@TheresMulia,Warung nasi nasional  mkn gratis...cari untung juga,3 hari yang lalu
8T2nmwUAgxY,@tumpangyogi4314,Ya Allah kenapa p.prabowo tega menyengsarakan rakyat kecil,3 hari yang lalu
8T2nmwUAgxY,@LujiroGroup,"Mulai dari zaman orba gk ada mkn siang gratis aza baik baik aza, ini fungsinya apa, knp gk digunakan buat pndidikan biar rkytnya tmbh pinter",3 hari yang lalu
8T2nmwUAgxY,@abdullahmuid3701,"Pemerintah sadar gak???
Bnyak pabrik-pabrik sudah tutup, dan msih bnyak lagi pabrik"" yg 4 tahun terakhir ini neraca keuangannya merugi, tp tetep operasional jalan
Tinggal nunggu waktu aja pabrik"" ini pada tutup, pdhal mayoritas rakyat indo kerjanya di Pabrik

Pemerintah Bikin stratgi dong supya mkin bnyak pabrik"" global pada mau bikin pabrik di indo, supya ekonomi lokal berjalan, pemasukan negara bertambah. Jgn rakyat yg di peras di pajakin terus, akhirnya duwit rakyat hbis hnya buat bayar pajak",3 hari yang lalu
8T2nmwUAgxY,@arissetiawan7107,"Daripada naikkan PPN  12 % , jauh  lbh baik naikkan pajak barang impor 20% ( contoh barang impor dari China yg membanjiri Indonesia) , biar industri dalam negeri bisa ikut berkembang.",3 hari yang lalu
8T2nmwUAgxY,@jainalabidin7660,Ok gas ok gas..... Mampussssssssss...... Kalian... Rasainnnn......,3 hari yang lalu
8T2nmwUAgxY,@sigendut3336,Mending kasih kondom gratis utk mengurangi angka kelahiran,3 hari yang lalu
